"","ID","Scanner","Layer","Raw_material","Class","Blank","Technology","Cortex","Preservation","Volume","Surface","Length","Width","Thickness","Core_classification","Site"
"157","Ca_47","Artec.Spider","AU11","Jasper","Core-Tool","Flake","Initialization","66-99%","Complete",4322.386719,1689.696447,16.20000076,21.29999924,33.79999924,"Carinated","Cala"
"158","Ca_48","Artec.Spider","AU11","Jasper","Core-Tool","Other","Other","1-33%","Other",6602.419434,2398.374106,22.29999924,23.5,38.40000153,"Carinated","Cala"
"159","Ca_49","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Complete",7164.547852,2748.813013,22.60000038,27.89999962,43,"Carinated","Cala"
"160","Ca_50","Artec.Spider","AU11","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",6340.241699,2230.657616,18.5,38.40000153,21.5,"Carinated","Cala"
"161","Ca_51","Artec.Spider","AU11","Chert","Core-Tool","Flake","Maintenance","0%","Undetermined",5655.291016,2127.016976,18,20.39999962,41.59999847,"Carinated","Cala"
"162","Ca_52","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Undetermined",4952.051758,1901.122651,15.10000038,24.60000038,34.79999924,"Carinated","Cala"
"163","Ca_53","Artec.Spider","AU11","Jasper","Core-Tool","Flake","Initialization","66-99%","Complete",4944.871582,1874.481665,19.79999924,28.10000038,29,"Carinated","Cala"
"164","Ca_54","Artec.Spider","AU11","Jasper","Tool","Flake","Semi-cortical","33-66%","Complete",3566.158691,1516.929213,28.10000038,21.89999962,13.30000019,NA,"Cala"
"165","Ca_55","Artec.Spider","AU11","Chert","Tool","Flake","Maintenance","0%","Complete",4017.371582,1679.925016,33.40000153,22.10000038,15.39999962,NA,"Cala"
"166","Ca_56","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Complete",3006.576172,1340.638226,27.79999924,22,12.69999981,"Carinated","Cala"
"167","Ca_57","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Complete",2678.97583,1252.166475,13.30000019,23.60000038,21.60000038,"Carinated","Cala"
"168","Ca_58","Artec.Spider","AU11","Chert","Tool","Flake","Optimal","0%","Complete",1144.127563,812.5776055,23.5,17.60000038,5.5,NA,"Cala"
"169","Ca_59","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Complete",2779.367188,1222.103983,21.5,27.5,12.39999962,"Carinated","Cala"
"170","Ca_60","Artec.Spider","AU11","Jasper","Tool","Flake","Maintenance","1-33%","Complete",3527.108643,1854.349742,37.59999847,27.10000038,6.699999809,NA,"Cala"
"171","Ca_61","Artec.Spider","AU11","Jasper","Core-Tool","Flake","Optimal","0%","Complete",1764.635864,1110.239861,28.5,21.60000038,7.300000191,"Carinated","Cala"
"172","Ca_62","Artec.Spider","AU11","Jasper","Tool","Flake","Initialization","100%","Distal",1457.750366,934.1412908,22.5,21.10000038,7,NA,"Cala"
"173","Ca_63","Artec.Spider","AU11","Chert","Tool","Blade","Optimal","0%","Distal",489.1698608,611.5868911,27,13.30000019,3.400000095,NA,"Cala"
"174","Ca_64","Artec.Spider","AU11","Jasper","Tool","Flake","Optimal","0%","Complete",1996.01355,1000.051467,21,21.10000038,9.199999809,NA,"Cala"
"175","Ca_65","Artec.Spider","AU11","Chert","Core","Flake","Optimal","0%","Complete",1910.140747,944.2394196,21,22.5,11.10000038,"Parallel","Cala"
"176","Ca_66","Artec.Spider","AU11","Chert","Tool","Flake","Optimal","0%","Complete",1321.31665,835.4291162,27,16.5,6.800000191,NA,"Cala"
"177","Ca_67","Artec.Spider","AU11","Jasper","Tool","Flake","Maintenance","33-66%","Complete",2071.760254,1229.312087,30.79999924,16.70000076,7.900000095,NA,"Cala"
"178","Ca_68","Artec.Spider","AU11","Jasper","Tool","Flake","Maintenance","1-33%","Complete",1445.804932,1093.668587,29.29999924,19.20000076,7,NA,"Cala"
"179","Ca_69","Artec.Spider","AU11","Chert","Tool","Flake","Optimal","0%","Complete",1080.040161,735.2788479,22.10000038,17.79999924,8,NA,"Cala"
"180","Ca_70","Artec.Spider","AU11","Chert","Tool","Flake","Optimal","0%","Complete",2034.780273,1117.503726,28,22.10000038,9.699999809,NA,"Cala"
"181","Ca_71","Artec.Spider","AU11","Quartzite","Core-Tool","Flake","Optimal","0%","Proximal",2143.388672,1068.201113,23,20.89999962,10.30000019,"Carinated","Cala"
"182","Ca_72","Artec.Spider","AU11","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",2845.151855,1423.020761,31.79999924,22.60000038,11.60000038,"Carinated","Cala"
"183","Ca_73","Artec.Spider","AU11","Chert","Tool","Flake","Maintenance","0%","Distal",2818.978516,1377.960339,32.59999847,20.60000038,8.800000191,NA,"Cala"
"184","Ca_74","Artec.Spider","AU11","Jasper","Core-Tool","Flake","Initialization","0%","Complete",2178.646973,1187.071468,26.29999924,20.20000076,9.600000381,"Carinated","Cala"
"185","Ca_75","Artec.Spider","AU11","Chert","Core-Tool","Flake","Optimal","0%","Undetermined",2244.62915,1152.99157,14.10000038,26.5,23.20000076,"Carinated","Cala"
"186","Ca_76","Artec.Spider","AU11","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",988.8093262,624.6381165,20.39999962,14.80000019,8,"Carinated","Cala"
"187","Ca_77","Artec.Spider","AU11","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",2448.207031,1205.083067,10,19,103,"Carinated","Cala"
"188","Ca_78","Artec.Spider","AU13","Chert","Core","Other","Other","33-66%","Other",8926.757813,2659.186232,33.40000153,26.89999962,22.10000038,"Burin core","Cala"
"189","Ca_79","Artec.Spider","AU13","Jasper","Core-Tool","Other","Other","66-99%","Other",3850.567627,1451.610071,18.5,21.89999962,26,"Carinated","Cala"
"190","Ca_80","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",5119.748047,1984.42605,18.20000076,25.10000038,38.79999924,"Carinated","Cala"
"191","Ca_81","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Complete",5363.375977,1976.380932,20.5,23.60000038,30.70000076,"Carinated","Cala"
"192","Ca_82","Artec.Spider","AU13","Chert","Tool","Flake","Semi-cortical","33-66%","Distal",4453.740234,1858.429332,39,21.39999962,11,NA,"Cala"
"193","Ca_83","Artec.Spider","AU13","Jasper","Tool","Flake","Semi-cortical","33-66%","Complete",2756.799316,1361.57911,27.10000038,26.10000038,8.199999809,NA,"Cala"
"194","Ca_84","Artec.Spider","AU13","Jasper","Tool","Flake","Maintenance","0%","Complete",1825.859009,1222.097051,25.29999924,24.79999924,7.300000191,NA,"Cala"
"195","Ca_85","Artec.Spider","AU13","Jasper","Tool","Flake","Semi-cortical","1-33%","Distal",1113.712891,905.9550306,30,21,5,NA,"Cala"
"196","Ca_86","Artec.Spider","AU13","Chert","Tool","Flake","Optimal","0%","Complete",2044.727905,1289.796233,36.29999924,18.79999924,8.300000191,NA,"Cala"
"197","Ca_87","Artec.Spider","AU13","Chert","Core-Tool","Blade","Initialization","1-33%","Complete",1796.777954,1087.594083,33.40000153,16,9.100000381,"Carinated","Cala"
"198","Ca_88","Artec.Spider","AU13","Chert","Tool","Flake","Maintenance","0%","Complete",2770.401367,1515.311648,32.5,26.10000038,7.199999809,NA,"Cala"
"199","Ca_89","Artec.Spider","AU13","Chert","Tool","Flake","Maintenance","1-33%","Complete",3930.506348,1847.227982,33.79999924,25.5,12,NA,"Cala"
"200","Ca_90","Artec.Spider","AU13","Chert","Core-Tool","Flake","Maintenance","0%","Complete",4578.445801,2170.067023,32.09999847,36.09999847,8.899999619,"Carinated","Cala"
"201","Ca_91","Artec.Spider","AU13","Jasper","Core-Tool","Other","Other","1-33%","Other",2770.045166,1310.629966,26.60000038,24.39999962,25.70000076,"Carinated","Cala"
"202","Ca_92","Artec.Spider","AU13","Jasper","Core-Tool","Flake","Semi-cortical","1-33%","Complete",3370.820557,1562.188819,14.60000038,23.60000038,31.79999924,"Carinated","Cala"
"203","Ca_93","Artec.Spider","AU13","Jasper","Tool","Flake","Optimal","0%","Distal",1218.949707,786.3988459,19.29999924,20.29999924,7.300000191,NA,"Cala"
"204","Ca_94","Artec.Spider","AU13","Chert","Tool","Blade","Optimal","0%","Distal",1770.780518,987.0543512,25.39999962,19.39999962,8.100000381,NA,"Cala"
"205","Ca_95","Artec.Spider","AU13","Chert","Tool","Flake","Optimal","0%","Complete",2406.792969,1319.931506,24,27,7.699999809,NA,"Cala"
"206","Ca_96","Artec.Spider","AU13","Chert","Core-Tool","Flake","Optimal","0%","Distal",6850.352539,3051.35962,58.59999847,34.90000153,11.69999981,"Carinated","Cala"
"207","Ca_97","Artec.Spider","AU13","Jasper","Tool","Flake","Optimal","0%","Undetermined",1420.619751,814.6321774,19.20000076,18.70000076,7.800000191,NA,"Cala"
"208","Ca_98","Artec.Spider","AU13","Jasper","Tool","Flake","Semi-cortical","33-66%","Complete",1361.653076,750.415965,18,19,10.10000038,NA,"Cala"
"209","Ca_99","Artec.Spider","AU13","Chert","Core-Tool","Flake","Optimal","0%","Distal",3356.623535,1505.855309,32,22.5,23.10000038,"Carinated","Cala"
"210","Ca_100","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Distal",2292.187012,1163.54773,12.19999981,13.89999962,31.89999962,"Carinated","Cala"
"211","Ca_101","Artec.Spider","AU13","Jasper","Core-Tool","Other","Other","33-66%","Other",17814.63867,4288.024057,22.29999924,28.89999962,49.40000153,"Carinated","Cala"
"212","Ca_102","Artec.Spider","AU13","Jasper","Tool","Flake","Initialization","66-99%","Undetermined",4115.401855,2174.722963,44,28.20000076,9.199999809,NA,"Cala"
"213","Ca_103","Artec.Spider","AU13","Jasper","Core-Tool","Blade","Initialization","66-99%","Complete",4441.541504,1749.160948,38,18,14.19999981,"Carinated","Cala"
"214","Ca_104","Artec.Spider","AU13","Jasper","Tool","Flake","Initialization","100%","Complete",3640.395508,1797.198846,34.70000076,30,7,NA,"Cala"
"215","Ca_105","Artec.Spider","AU13","Jasper","Core-Tool","Flake","Optimal","0%","Undetermined",3287.499268,1443.781191,13,26.89999962,29.89999962,"Multi-platform","Cala"
"216","Ca_106","Artec.Spider","AU13","Chert","Core-Tool","Flake","Undetermined","0%","Undetermined",5497.486328,2066.367001,36.29999924,24.39999962,16.70000076,"Carinated","Cala"
"217","Ca_107","Artec.Spider","AU13","Jasper","Tool","Flake","Maintenance","1-33%","Complete",3578.092041,1780.104523,40.09999847,23.20000076,11.30000019,NA,"Cala"
"218","Ca_108","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Proximal",2394.745361,1173.970343,23,21.29999924,11.89999962,"Carinated","Cala"
"219","Ca_109","Artec.Spider","AU13","Chert","Core-Tool","Flake","Maintenance","0%","Complete",3093.022461,1362.903361,14.89999962,22,27.10000038,"Carinated","Cala"
"220","Ca_110","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Complete",8044.735352,2702.498396,22.89999962,31.39999962,36.20000076,"Carinated","Cala"
"221","Ca_111","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",3830.302979,1587.900343,18.29999924,16.79999924,33.29999924,"Carinated","Cala"
"222","Ca_112","Artec.Spider","AU13","Chert","Tool","Blade","Optimal","0%","Distal",1183.913696,985.9601933,23,19.79999924,5.599999905,NA,"Cala"
"223","Ca_113","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",5914.833008,2346.041424,14.80000019,31.29999924,36.29999924,"Carinated","Cala"
"224","Ca_114","Artec.Spider","AU13","Chert","Core-Tool","Flake","Optimal","0%","Complete",4891.769531,1816.321993,16.89999962,29.10000038,32,"Carinated","Cala"
"225","Ca_115","Artec.Spider","AU13","Chert","Tool","Flake","Optimal","0%","Complete",1179.199463,843.5366547,21.10000038,17.39999962,7.300000191,NA,"Cala"
"226","Ca_116","Artec.Spider","AU13","Chert","Core-Tool","Flake","Optimal","0%","Distal",1749.11084,957.3819413,13.5,17.39999962,10.5,"Carinated","Cala"
"227","Ca_117","Artec.Spider","AU13","Chert","Core-Tool","Flake","Optimal","0%","Complete",2817.947754,1355.013326,13.39999962,26.60000038,26.5,"Carinated","Cala"
"228","Ca_118","Artec.Spider","AU13","Quartzite","Core-Tool","Flake","Initialization","66-99%","Complete",6266.80127,2361.738662,16,25.39999962,43.70000076,"Carinated","Cala"
"229","Ca_119","Artec.Spider","AU13","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Complete",3821.184326,1882.647295,38.29999924,32,11.30000019,"Carinated","Cala"
"230","Ca_120","Artec.Spider","AU12","Jasper","Core-Tool","Flake","Semi-cortical","1-33%","Complete",10488.13574,3454.80714,19.20000076,35.59999847,44.20000076,"Carinated","Cala"
"231","Ca_121","Artec.Spider","AU12","Jasper","Tool","Flake","Semi-cortical","1-33%","Complete",4831.38916,2026.915602,39.20000076,25.79999924,13.30000019,NA,"Cala"
"232","Ca_122","Artec.Spider","AU12","Jasper","Core-Tool","Flake","Semi-cortical","1-33%","Complete",3916.542236,1637.064058,26.20000076,31.70000076,14.39999962,"Carinated","Cala"
"233","Ca_123","Artec.Spider","AU12","Jasper","Core-Tool","Flake","Initialization","66-99%","Complete",3051.615723,1492.007677,32.20000076,23.10000038,8.899999619,"Carinated","Cala"
"234","Ca_124","Artec.Spider","AU12","Chert","Core-Tool","Flake","Optimal","0%","Complete",2352.356934,1087.392702,21.60000038,23.89999962,10.80000019,"Carinated","Cala"
"235","Ca_125","Artec.Spider","AU12","Jasper","Tool","Flake","Optimal","0%","Complete",2697.156738,1393.222433,32.59999847,21.70000076,9.399999619,NA,"Cala"
"236","Ca_126","Artec.Spider","AU12","Chert","Tool","Blade","Optimal","0%","Complete",2379.733154,1399.951345,39.59999847,18.89999962,7.599999905,NA,"Cala"
"237","Ca_127","Artec.Spider","AU11","Chert","Core-Tool","Other","Other","33-66%","Other",14838.98242,3733.816524,24.89999962,39.59999847,22.29999924,"Carinated","Cala"
"238","Ca_128","Artec.Spider","AU11","Jasper","Core-Tool","Other","Other","0%","Other",6393.182129,2138.37727,19.5,26.39999962,19.89999962,"Carinated","Cala"
"239","Ca_129","Artec.Spider","AU11","Unknown","Tool","Flake","Optimal","0%","Undetermined",1716.905518,1019.048488,23.29999924,22.70000076,7.300000191,NA,"Cala"
"240","Ca_130","Artec.Spider","AU11","Chert","Tool","Flake","Semi-cortical","1-33%","Complete",4973.791992,1789.535262,13.69999981,28.29999924,26.10000038,NA,"Cala"
"241","Ca_131","Artec.Spider","AU11","Jasper","Tool","Flake","Maintenance","0%","Complete",2478.714111,1257.835597,28,22.79999924,8,NA,"Cala"
"242","Ca_132","Artec.Spider","AU10","Chert","Tool","Blade","Semi-cortical","33-66%","Distal",6586.142578,2981.852634,57.20000076,22.89999962,8.300000191,NA,"Cala"
"243","Ca_133","Artec.Spider","AU10","Jasper","Core-Tool","Flake","Optimal","0%","Complete",6323.845215,2203.716338,19.10000038,22.60000038,39.5,"Multi-platform","Cala"
"244","Ca_134","Artec.Spider","AU10","Chert","Tool","Flake","Optimal","0%","Distal",1844.430542,1041.2739,27.60000038,18.5,7.5,NA,"Cala"
"245","Ca_135","Artec.Spider","AU10","Jasper","Tool","Flake","Optimal","0%","Complete",1197.379395,975.5692417,27.89999962,17.60000038,4.400000095,NA,"Cala"
"246","Ca_136","Artec.Spider","AU10","Jasper","Core-Tool","Other","Other","0%","Other",2953.636475,1391.123345,19,20.60000038,28.79999924,"Carinated","Cala"
"247","Ca_137","Artec.Spider","AU12","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Complete",4055.880615,1612.136286,28.39999962,27.79999924,11.69999981,"Carinated","Cala"
"248","Ca_138","Artec.Spider","AU12","Jasper","Core-Tool","Flake","Semi-cortical","1-33%","Complete",2772.689453,1428.007517,25.29999924,27.60000038,8.100000381,"Carinated","Cala"
"249","Ca_139","Artec.Spider","AU12","Chert","Tool","Blade","Optimal","0%","Complete",1496.044189,1032.781413,32.70000076,16.29999924,5.699999809,NA,"Cala"
"250","Ca_140","Artec.Spider","AU12","Chert","Tool","Flake","Optimal","0%","Distal",2452.010742,1426.764408,33.20000076,25.60000038,8.399999619,NA,"Cala"
"251","Ca_141","Artec.Spider","AU12","Chert","Tool","Blade","Optimal","0%","Distal",2099.468506,1315.040113,29.5,22.5,6.699999809,NA,"Cala"
"252","Ca_142","Artec.Spider","AU12","Chert","Core-Tool","Flake","Optimal","0%","Distal",4672.249023,1881.494037,32.29999924,26.39999962,11.10000038,"Carinated","Cala"
"253","Ca_143","Artec.Spider","AU12","Chert","Tool","Flake","Semi-cortical","33-66%","Complete",2968.588867,1457.340517,28.60000038,26.70000076,9.899999619,NA,"Cala"
"254","Ca_144","Artec.Spider","AU12","Chert","Core-Tool","Flake","Optimal","0%","Distal",2628.179199,1269.16057,17.70000076,29,11.80000019,"Carinated","Cala"
"255","Ca_145","Artec.Spider","AU12","Chert","Tool","Flake","Initialization","66-99%","Complete",2542.831299,1351.01708,27.5,24.29999924,8.699999809,NA,"Cala"
"256","Ca_146","Artec.Spider","AU12","Chert","Tool","Flake","Optimal","0%","Distal",3996.90625,1714.734314,24.79999924,29.70000076,11.80000019,NA,"Cala"
"257","Ca_147","Artec.Spider","AU12","Chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",1798.378418,997.857473,18.29999924,23.20000076,10.60000038,"Carinated","Cala"
"258","Ca_148","Artec.Spider","AU12","Chert","Core-Tool","Other","Other","33-66%","Other",4135.28418,1570.710658,16.60000038,20.70000076,16.20000076,"Carinated","Cala"
"259","Ca_149","Artec.Spider","AU12","Jasper","Core-Tool","Flake","Semi-cortical","1-33%","Complete",7020.519043,2390.001488,18.20000076,30.39999962,33.79999924,"Carinated","Cala"
"260","Ca_150","Artec.Spider","AU12","Chert","Tool","Flake","Optimal","0%","Complete",2222.115723,1094.273069,21,26.5,9.399999619,NA,"Cala"
"261","Ca_151","Artec.Spider","AU12","Siliceous limestone","Tool","Flake","Maintenance","33-66%","Distal",5413.875,2490.122056,39.5,29.5,8.800000191,NA,"Cala"
"262","Ca_152","Artec.Spider","AU12","Jasper","Core-Tool","Other","Other","33-66%","Other",11575.66895,3252.39316,21,30.20000076,42.40000153,"Carinated","Cala"
"263","Ca_153","Artec.Spider","AU12","Jasper","Core-Tool","Other","Other","0%","Other",13036.79004,3628.614298,24.5,39.09999847,46.40000153,"Carinated","Cala"
"264","Ca_154","Artec.Spider","AU12","Chert","Core-Tool","Other","Other","1-33%","Other",8960.771484,2642.2004,23.10000038,25.60000038,22.79999924,"Carinated","Cala"
"265","Ca_155","Artec.Spider","AU12","Chert","Core-Tool","Flake","Optimal","0%","Complete",2322.587402,1115.36949,24,21.79999924,9.699999809,"Carinated","Cala"
"266","Ca_156","Artec.Spider","AU12","Chert","Core-Tool","Other","Other","1-33%","Other",2462.423828,1119.727161,18.89999962,18.20000076,19.5,"Carinated","Cala"
"267","Ca_157","Artec.Spider","AU12","Chert","Core-Tool","Flake","Semi-cortical","33-66%","Complete",2619.868408,1410.312073,12.69999981,19.5,12.60000038,"Carinated","Cala"
"268","Ca_158","Artec.Spider","AU12","Chert","Tool","Flake","Optimal","0%","Complete",4144.159668,1605.494655,29.29999924,23.29999924,13.5,NA,"Cala"
