ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
CTC_922,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,37.56,82.64,10.19999981,5.300000191,2,CTC_922.ply,1 unit = 1mm,231630,0.029972,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_923,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,70,142.59,17.70000076,4.300000191,2.400000095,CTC_923.ply,1 unit = 1mm,382092,0.031259,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_924,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,43.61,106.25,12.89999962,5.300000191,2,CTC_924.ply,1 unit = 1mm,166802,0.040369,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_925,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,12.41,40.9,7.400000095,2.799999952,1.200000048,CTC_925.ply,1 unit = 1mm,112784,0.030897,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_926,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,56.94,121.04,11.80000019,6.099999905,2.299999952,CTC_926.ply,1 unit = 1mm,328308,0.030541,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_927,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,80.51,151.4,16.5,4.699999809,2.5,CTC_927.ply,1 unit = 1mm,235004,0.041075,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_928,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,99.16,182.6,19.29999924,5,1.899999976,CTC_928.ply,1 unit = 1mm,287152,0.040879,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_929,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,13.35,45.78,8.100000381,3.200000048,1,CTC_929.ply,1 unit = 1mm,123102,0.031194,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_93,Castelcivita,rsa',Fine-grained chert,Core-Tool,Other,Other,Carinated,33-66%,Other,11236,3014.3,30.39999962,33.5,28.29999924,CTC_93.ply,1 unit = 1mm,500000,0.124253,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_930,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,38.5,108.92,15.30000019,4,1.600000024,CTC_930.ply,1 unit = 1mm,307984,0.030512,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_931,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,37.1,90.02,10.5,5.599999905,2,CTC_931.ply,1 unit = 1mm,252716,0.03053,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_932,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,57.53,153.78,19.70000076,4.800000191,1.600000024,CTC_932.ply,1 unit = 1mm,420676,0.030854,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_933,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,47.25,112.88,11.10000038,6.099999905,1.5,CTC_933.ply,1 unit = 1mm,173202,0.041355,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_934,Castelcivita,rsa',Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,6.95,36.24,6,3.900000095,0.5,CTC_934.ply,1 unit = 1mm,94430,0.031571,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_935,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,57.28,145.49,17.39999962,4.900000095,1.100000024,CTC_935.ply,1 unit = 1mm,389152,0.031177,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_936,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,41.2,110.27,14.19999981,4.5,1.299999952,CTC_936.ply,1 unit = 1mm,291162,0.031478,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_937,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,31.54,88.62,11.69999981,5.400000095,1.399999976,CTC_937.ply,1 unit = 1mm,254694,0.029781,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_938,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,37.6,119.66,16.60000038,4.5,1.100000024,CTC_938.ply,1 unit = 1mm,176788,0.042014,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_939,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,41.43,120.74,18,3.700000048,2,CTC_939.ply,1 unit = 1mm,182534,0.041562,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_94,Castelcivita,rsa',Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,33-66%,Other,3538.15,1423.68,23.60000038,28.29999924,14.60000038,CTC_94.ply,1 unit = 1mm,383590,0.095992,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_940,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,34.56,102.24,14.69999981,4,1.600000024,CTC_940.ply,1 unit = 1mm,154092,0.041651,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_941,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,20.66,69.67,11,4,1.100000024,CTC_941.ply,1 unit = 1mm,192414,0.030536,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_944,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,5657.04,2702.82,46.59999847,27.89999962,9.5,CTC_944.ply,1 unit = 1mm,300000,0.150845,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_945,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Maintenance,Carinated,0%,Complete,6086.92,2253.07,37.5,28,12.10000038,CTC_945.ply,1 unit = 1mm,300000,0.138242,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_946,Castelcivita,gic,Fine-grained chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,2986.04,1606.23,37.59999847,21.60000038,9.600000381,CTC_946.ply,1 unit = 1mm,300000,0.113125,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_947,Castelcivita,gic,Fine-grained chert,Tool,Blade,Semi-cortical,NA,1-33%,Complete,3212.53,2276.41,53.40000153,24.10000038,6.699999809,CTC_947.ply,1 unit = 1mm,300000,0.133794,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_948,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Proximal,1529.49,929.63,NA,27.39999962,7.300000191,CTC_948.ply,1 unit = 1mm,192452,0.109273,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_949,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,1428.29,873.79,19.5,22.79999924,7.300000191,CTC_949.ply,1 unit = 1mm,221434,0.098271,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_95,Castelcivita,rsa',Limestone,Core-Tool,Flake,Initialization,Initial carinated,66-99%,Complete,18567.99,4373.34,52.90000153,39.90000153,19.39999962,CTC_95.ply,1 unit = 1mm,499744,0.150318,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_950,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,4150.15,1710.71,29.60000038,29.60000038,11.30000019,CTC_950.ply,1 unit = 1mm,300000,0.117342,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_951,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,2301.48,1650.16,38.40000153,21.39999962,6.099999905,CTC_951.ply,1 unit = 1mm,300000,0.118042,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_952,Castelcivita,gic,Fine-grained chert,Tool,Undetermined,Optimal,NA,0%,Distal,762.69,664.17,NA,29.70000076,5.199999809,CTC_952.ply,1 unit = 1mm,160912,0.103516,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_953,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,2245.71,1163.96,26.89999962,22.20000076,10.89999962,CTC_953.ply,1 unit = 1mm,300000,0.097653,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_954,Castelcivita,gic,Fine-grained chert,Core-Tool,Undetermined,Optimal,Carinated,0%,Distal,1259.82,859.35,NA,21.89999962,8.600000381,CTC_954.ply,1 unit = 1mm,198992,0.101847,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_955,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,6931.11,2515.43,37.20000076,31,15.39999962,CTC_955.ply,1 unit = 1mm,300000,0.146694,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_956,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,3693.22,1595.3,34.79999924,19,13.39999962,CTC_956.ply,1 unit = 1mm,300000,0.116717,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_957,Castelcivita,ars,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,18090.04,5153.64,70.09999847,41.40000153,20.29999924,CTC_957.ply,1 unit = 1mm,300000,0.203477,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_958,Castelcivita,ars,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,2853.42,1311.98,24,27.10000038,13.19999981,CTC_958.ply,1 unit = 1mm,300000,0.10304,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_959,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,3695.28,1713.36,33,28.70000076,16.5,CTC_959.ply,1 unit = 1mm,300000,0.120078,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_960,Castelcivita,gic,Fine-grained chert,Tool,Blade,Semi-cortical,NA,1-33%,Proximal,4328.9,2420.65,48,27.5,9.399999619,CTC_960.ply,1 unit = 1mm,300000,0.142632,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_962,Castelcivita,gic,Fine-grained chert,Tool,Blade,Semi-cortical,NA,33-66%,Distal,1468.42,1006.01,NA,15.10000038,6.5,CTC_962.ply,1 unit = 1mm,255870,0.101792,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_964,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Complete,2819.59,2163.61,55,24.89999962,6.699999809,CTC_964.ply,1 unit = 1mm,300000,0.131936,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_966,Castelcivita,ars,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,1755.39,1160.3,28.89999962,23.70000076,7.300000191,CTC_966.ply,1 unit = 1mm,297820,0.101531,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_970,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,760.42,885.98,NA,15.10000038,3.599999905,CTC_970.ply,1 unit = 1mm,233660,0.095755,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_971,Castelcivita,gic,Quartzite,Tool,Flake,Optimal,NA,0%,Undetermined,2110.9,1436.39,35.59999847,23.79999924,5.900000095,CTC_971.ply,1 unit = 1mm,300000,0.107702,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_973,Castelcivita,ars,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,1531.41,1020.77,29.39999962,17.70000076,8.199999809,CTC_973.ply,1 unit = 1mm,269584,0.09624,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_974,Castelcivita,gic,Fine-grained chert,Core,Flake,Semi-cortical,Bipolar,1-33%,Other,1979.06,1187.79,27.79999924,25.70000076,7.300000191,CTC_974.ply,1 unit = 1mm,300000,0.097938,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_975,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,4276.91,1861.25,16,25.29999924,23.79999924,CTC_975.ply,1 unit = 1mm,300000,0.124608,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_976,Castelcivita,ars,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,526.96,753.62,46.09999847,9.199999809,2.799999952,CTC_976.ply,1 unit = 1mm,600000,0.057543,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_977,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Multi-platform,0%,Other,4704.28,1916.1,20.39999962,27.5,19.79999924,CTC_977.ply,1 unit = 1mm,299999,0.1233,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_978,Castelcivita,ars,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Multi-platform carinated,1-33%,Other,6024.83,2395.28,35.29999924,12.39999962,35.79999924,CTC_978.ply,1 unit = 1mm,300000,0.13836,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_979,Castelcivita,gic,Fine-grained chert,Core-Tool,Other,Other,Carinated,0%,Other,8569.8,2725.63,44,18.79999924,25,CTC_979.ply,1 unit = 1mm,600000,0.10825,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_98,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,10696.74,3594.21,37.29999924,44.5,16,CTC_98.ply,1 unit = 1mm,500000,0.13557,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_980,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,12313.44,3427.86,20,42.20000076,31.5,CTC_980.ply,1 unit = 1mm,600000,0.12071,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_981,Castelcivita,ars,Fine-grained chert,Core-Tool,Flake,Optimal,Multi-platform carinated,0%,Complete,22589,4743.2,23.79999924,49.40000153,42.20000076,CTC_981.ply,1 unit = 1mm,600000,0.138127,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_982,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Semi-circumferential,1-33%,Other,16397.47,4115.46,38.09999847,23,43.70000076,CTC_982.ply,1 unit = 1mm,590058,0.133672,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_985,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,9533.56,2769.59,22,34.70000076,36.79999924,CTC_985.ply,1 unit = 1mm,599999,0.106154,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_986,Castelcivita,gic,Fine-grained chert,Core,Flake,Optimal,Undetermined,0%,Other,11109.4,3081.29,17,33.09999847,30.89999962,CTC_986.ply,1 unit = 1mm,600000,0.114234,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_988,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Proximal,2925.7,1825.2,NA,23.29999924,6.300000191,CTC_988.ply,1 unit = 1mm,300000,0.124657,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_989,Castelcivita,gic,Fine-grained chert,Core-Tool,Other,Other,Carinated,33-66%,Other,9657.89,2794.39,25.5,25,30.89999962,CTC_989.ply,1 unit = 1mm,600000,0.105933,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_99,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Semi-cortical,NA,1-33%,Distal,4586.91,2004.32,27.20000076,36,9.899999619,CTC_99.ply,1 unit = 1mm,300000,0.126387,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_990,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Distal,207.98,331.95,NA,7.699999809,2.400000095,CTC_990.ply,1 unit = 1mm,503008,0.041528,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_991,Castelcivita,gic,Fine-grained chert,Core,Flake,Semi-cortical,Undetermined,33-66%,Other,13395.14,4086.08,25.70000076,45.20000076,43.90000153,CTC_991.ply,1 unit = 1mm,600000,0.131625,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_992,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,12121.6,3658.66,24.79999924,36.29999924,50,CTC_992.ply,1 unit = 1mm,600000,0.121227,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_993,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,5010.92,1779.61,20,27.29999924,32.59999847,CTC_993.ply,1 unit = 1mm,481076,0.095752,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_994,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Semi-circumferential,1-33%,Other,7835.56,2547.33,35.59999847,25,30,CTC_994.ply,1 unit = 1mm,664859,0.101061,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_995,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Multidirectional,1-33%,Other,11860.51,3417.25,37,31,35.90000153,CTC_995.ply,1 unit = 1mm,600000,0.116619,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_996,Castelcivita,gic,Fine-grained chert,Core,Flake,Optimal,Wide-faced flat,0%,Other,1102.4,663.94,18.10000038,18.60000038,7.800000191,CTC_996.ply,1 unit = 1mm,167180,0.102334,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_997,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,29.38,70.54,8.600000381,4.400000095,1.899999976,CTC_997.ply,1 unit = 1mm,192138,0.030992,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_998,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,107.95,216.64,16.89999962,8.300000191,1.600000024,CTC_998.ply,1 unit = 1mm,577998,0.031285,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_999,Castelcivita,gic,Fine-grained chert,Blank,Blade,Maintenance,NA,0%,Complete,2916.17,2095.15,59.59999847,17.5,7.199999809,CTC_999.ply,1 unit = 1mm,300000,0.133953,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
